SNP,Chromosome,Position,WEIR_AND_COCKERHAM_FST
1_4245001,1,4245001,0.138379
1_4250001,1,4250001,-0.0455419
1_4255001,1,4255001,-0.057842
1_4260001,1,4260001,0.114992
1_4265001,1,4265001,0.0655155
1_4270001,1,4270001,0.000686379
1_4275001,1,4275001,-0.0139485
1_4280001,1,4280001,0.0186331
1_4285001,1,4285001,-0.0139485
1_4290001,1,4290001,0.0837962
1_4295001,1,4295001,0.0837962
1_4305001,1,4305001,0.104365
1_4310001,1,4310001,-0.050821
1_4335001,1,4335001,0.0837962
1_4340001,1,4340001,0.181058
1_4345001,1,4345001,0.181058
1_4350001,1,4350001,0.0837962
1_4355001,1,4355001,-0.050821
1_4365001,1,4365001,0.0837962
1_4370001,1,4370001,0.0837962
1_4375001,1,4375001,0.0837962
1_4380001,1,4380001,0.0164876
1_4395001,1,4395001,0.0267722
1_4400001,1,4400001,0.0837962
1_4405001,1,4405001,0.0837962
1_4410001,1,4410001,0.0837962
1_4415001,1,4415001,-0.050821
1_4420001,1,4420001,0.104365
1_4425001,1,4425001,0.0837962
1_4430001,1,4430001,0.0837962
1_4435001,1,4435001,0.0718216
1_4440001,1,4440001,0.0622418
1_4445001,1,4445001,0.11872
1_4455001,1,4455001,0.294864
1_4460001,1,4460001,0.151464
1_4465001,1,4465001,0.0715212
1_4470001,1,4470001,0.117228
1_4475001,1,4475001,0.0112319
1_4480001,1,4480001,0.0262807
1_4485001,1,4485001,0.0126413
1_4490001,1,4490001,-0.0135162
1_4495001,1,4495001,-0.0146468
1_4500001,1,4500001,0.0478306
1_4505001,1,4505001,0.0561293
1_4510001,1,4510001,-0.000350041
1_4515001,1,4515001,0.480518
1_4520001,1,4520001,-0.0257657
1_4525001,1,4525001,0.106077
1_4530001,1,4530001,0.0928135
1_4535001,1,4535001,0.0768746
1_4540001,1,4540001,0.336418
1_4545001,1,4545001,0.206171
1_4550001,1,4550001,0.00406589
1_4555001,1,4555001,0.0631175
1_4560001,1,4560001,0.267377
1_4565001,1,4565001,0.063277
1_4570001,1,4570001,-0.0136589
1_4575001,1,4575001,-0.0233561
1_4580001,1,4580001,-0.00286618
1_4585001,1,4585001,0.0162915
1_4590001,1,4590001,-0.0135611
1_4595001,1,4595001,0.0705966
1_4600001,1,4600001,0.13768
1_4605001,1,4605001,-0.0600972
1_4610001,1,4610001,0.0837962
1_4615001,1,4615001,0.0358317
1_4625001,1,4625001,-0.0600972
1_4630001,1,4630001,-0.0103432
1_4635001,1,4635001,-0.00594856
1_4640001,1,4640001,-0.0320748
1_4645001,1,4645001,0.0837962
1_4650001,1,4650001,0.0603552
1_4655001,1,4655001,0.136514
1_4660001,1,4660001,0.152282
1_4665001,1,4665001,0.0833287
1_4670001,1,4670001,-0.00920443
1_4675001,1,4675001,-0.050821
1_4680001,1,4680001,0.111779
1_4685001,1,4685001,0.272924
1_4695001,1,4695001,-0.0207043
1_4700001,1,4700001,0.076989
1_4705001,1,4705001,0.0568669
1_4710001,1,4710001,0.105259
1_4715001,1,4715001,0.0846678
1_4720001,1,4720001,0.0626344
1_4725001,1,4725001,0.0396004
1_4730001,1,4730001,0.104365
1_4735001,1,4735001,-0.0139485
1_4740001,1,4740001,-0.0139485
1_4745001,1,4745001,0.0349239
1_4750001,1,4750001,0.16493
1_4755001,1,4755001,0.0881571
1_4760001,1,4760001,-0.0257111
1_4765001,1,4765001,0.078326
1_4770001,1,4770001,0.0437042
1_4775001,1,4775001,0.00526905
1_4780001,1,4780001,0.174474
1_4785001,1,4785001,0.179716
1_4790001,1,4790001,0.253344
1_4795001,1,4795001,0.125866
1_4800001,1,4800001,0.167554
1_4805001,1,4805001,0.239234
1_4810001,1,4810001,0.0241221
1_4815001,1,4815001,0.407581
1_4820001,1,4820001,0.101004
1_4825001,1,4825001,0.0719734
1_4830001,1,4830001,0.0644555
1_4835001,1,4835001,0.0532253
1_4840001,1,4840001,0.135781
1_4845001,1,4845001,-0.0519534
1_4850001,1,4850001,0.0533959
1_4855001,1,4855001,-0.0139485
1_4860001,1,4860001,0.132055
1_4865001,1,4865001,0.046249
1_4870001,1,4870001,0.191311
1_4875001,1,4875001,0.160854
1_4880001,1,4880001,0.113183
1_4890001,1,4890001,0.348693
1_4895001,1,4895001,0.0668009
1_4900001,1,4900001,0.200555
1_4905001,1,4905001,0.0471007
1_4910001,1,4910001,0.0348917
1_4915001,1,4915001,0.198976
1_4920001,1,4920001,0.0559039
1_4925001,1,4925001,0.124618
1_4930001,1,4930001,0.157205
1_4935001,1,4935001,0.151929
1_4940001,1,4940001,0.093527
1_4945001,1,4945001,0.0455005
1_4950001,1,4950001,0.0552049
1_4960001,1,4960001,0.487618
1_4965001,1,4965001,0.410266
1_4970001,1,4970001,0.10503
1_4975001,1,4975001,-0.0385103
1_4980001,1,4980001,0.0253963
1_4985001,1,4985001,-0.0139485
1_4990001,1,4990001,0.124232
1_4995001,1,4995001,-0.0286975
1_5000001,1,5000001,0.132026
1_5005001,1,5005001,0.214569
1_5010001,1,5010001,-0.0250049
1_5015001,1,5015001,0.0139167
1_5020001,1,5020001,0.00141027
1_5025001,1,5025001,0.0142361
1_5030001,1,5030001,0.0339494
1_5035001,1,5035001,-0.00950339
1_5040001,1,5040001,0.383096
1_5045001,1,5045001,0.0274882
1_5050001,1,5050001,0.0380628
1_5055001,1,5055001,-0.022221
1_5060001,1,5060001,0.0752145
1_5065001,1,5065001,0.0476132
1_5075001,1,5075001,-0.0407167
1_5080001,1,5080001,0.22554
1_5090001,1,5090001,0.237762
1_5095001,1,5095001,0.490451
1_5100001,1,5100001,-0.0285131
1_5105001,1,5105001,-0.050821
1_5110001,1,5110001,-0.050821
1_5115001,1,5115001,0.00462809
1_5120001,1,5120001,0.0075223
1_5125001,1,5125001,0.367701
1_5130001,1,5130001,-0.0244901
1_5135001,1,5135001,0.0510021
1_5140001,1,5140001,0.0998416
1_5145001,1,5145001,-0.00508928
1_5150001,1,5150001,0.12513
1_5155001,1,5155001,-0.0232422
1_5160001,1,5160001,-0.050821
1_5165001,1,5165001,0.159318
1_5170001,1,5170001,0.158024
1_5175001,1,5175001,0.612055
1_5180001,1,5180001,0.831493
1_5185001,1,5185001,0.405308
1_5190001,1,5190001,0.763602
1_5195001,1,5195001,-0.105263
1_5205001,1,5205001,-0.050821
1_5210001,1,5210001,-0.063137
1_5220001,1,5220001,0.164837
1_5225001,1,5225001,0.048065
1_5230001,1,5230001,0.126323
1_5235001,1,5235001,0.0635788
1_5240001,1,5240001,0.337364
1_5245001,1,5245001,0.239824
1_5250001,1,5250001,0.152912
1_5255001,1,5255001,0.14168
1_5260001,1,5260001,0.17324
1_5265001,1,5265001,0.193519
1_5270001,1,5270001,0.0517795
1_5275001,1,5275001,0.127993
1_5280001,1,5280001,0.0911614
1_5285001,1,5285001,0.148759
1_5290001,1,5290001,0.086097
1_5295001,1,5295001,-0.0190484
1_5300001,1,5300001,0.140016
1_5305001,1,5305001,0.148824
1_5310001,1,5310001,0.190788
1_5315001,1,5315001,0.35048
1_5320001,1,5320001,-0.0238975
1_5325001,1,5325001,0.18417
1_5330001,1,5330001,0.0928014
1_5335001,1,5335001,0.134243
1_5340001,1,5340001,0.200746
1_5345001,1,5345001,0.11542
1_5350001,1,5350001,0.087397
1_5355001,1,5355001,0.208667
1_5360001,1,5360001,0.290708
1_5365001,1,5365001,0.244117
1_5370001,1,5370001,0.298708
1_5375001,1,5375001,0.278703
1_5380001,1,5380001,0.107672
1_5385001,1,5385001,-0.0194239
1_5390001,1,5390001,0.60172
1_5395001,1,5395001,0.186996
1_5405001,1,5405001,0.0946856
1_5410001,1,5410001,0.164819
1_5415001,1,5415001,0.153041
1_5420001,1,5420001,0.0270662
1_5425001,1,5425001,0.144407
1_5430001,1,5430001,0.126447
1_5435001,1,5435001,0.026069
1_5440001,1,5440001,0.0475947
1_5445001,1,5445001,0.153916
1_5450001,1,5450001,0.0374315
1_5455001,1,5455001,0.0877899
1_5460001,1,5460001,-0.0292947
1_5465001,1,5465001,0.0940702
1_5470001,1,5470001,0.0888794
1_5475001,1,5475001,0.000429434
1_5480001,1,5480001,0.0303466
1_5485001,1,5485001,0.0251511
1_5490001,1,5490001,0.0649359
1_5495001,1,5495001,0.113109
1_5500001,1,5500001,0.252778
1_5505001,1,5505001,0.0666664
1_5510001,1,5510001,0.0634075
1_5520001,1,5520001,0.144074
1_5525001,1,5525001,0.0682697
1_5530001,1,5530001,0.0664396
1_5535001,1,5535001,0.0671186
1_5540001,1,5540001,0.181058
1_5545001,1,5545001,0.0350337
1_5550001,1,5550001,-0.030191
1_5555001,1,5555001,0.0403503
1_5565001,1,5565001,-0.0492012
1_5570001,1,5570001,0.076004
1_5575001,1,5575001,0.138754
1_5580001,1,5580001,0.153259
1_5585001,1,5585001,0.397019
1_5590001,1,5590001,0.154316
1_5595001,1,5595001,0.230977
1_5600001,1,5600001,0.0190786
1_5605001,1,5605001,0.0437042
1_5610001,1,5610001,0.127051
1_5615001,1,5615001,0.100892
1_5620001,1,5620001,0.0751478
1_5625001,1,5625001,0.189282
1_5630001,1,5630001,0.0416465
1_5635001,1,5635001,0.0732397
1_5640001,1,5640001,0.159912
1_5645001,1,5645001,0.0091968
1_5650001,1,5650001,-0.0767217
1_5655001,1,5655001,0.141975
1_5660001,1,5660001,-0.0296313
1_5665001,1,5665001,0.21641
1_5670001,1,5670001,0.119167
1_5675001,1,5675001,0.200086
1_5680001,1,5680001,0.10257
1_5685001,1,5685001,0.0970753
1_5690001,1,5690001,0.0156794
1_5695001,1,5695001,0.184225
1_5700001,1,5700001,0.0930036
1_5705001,1,5705001,0.141668
1_5710001,1,5710001,0.502924
1_5715001,1,5715001,0.133447
1_5720001,1,5720001,0.0291768
1_5725001,1,5725001,-0.050821
1_5730001,1,5730001,-0.000722696
1_5735001,1,5735001,0.148733
1_5740001,1,5740001,0.121854
1_5745001,1,5745001,0.161723
1_5750001,1,5750001,0.136164
1_5755001,1,5755001,0.0837962
1_5760001,1,5760001,0.0349239
1_5765001,1,5765001,0.0503091
1_5770001,1,5770001,0.167895
1_5775001,1,5775001,0.140142
1_5780001,1,5780001,0.0561307
1_5785001,1,5785001,0.0604917
1_5790001,1,5790001,0.341574
1_5795001,1,5795001,0.323515
1_5800001,1,5800001,0.115515
1_5805001,1,5805001,0.167033
1_5810001,1,5810001,0.135486
1_5815001,1,5815001,0.116748
1_5820001,1,5820001,0.0514692
1_5840001,1,5840001,0.181058
1_5845001,1,5845001,-0.00594856
1_5850001,1,5850001,0.0736875
1_5855001,1,5855001,0.0837962
1_5860001,1,5860001,-0.0171667
1_5865001,1,5865001,0.191057
1_5870001,1,5870001,0.530757
1_5875001,1,5875001,0.35225
1_5880001,1,5880001,0.330212
1_5885001,1,5885001,0.00716236
1_5890001,1,5890001,0.0670252
1_5895001,1,5895001,0.0372372
1_5900001,1,5900001,0.173499
1_5905001,1,5905001,0.0363033
1_5910001,1,5910001,0.405538
1_5915001,1,5915001,0.171363
1_5920001,1,5920001,0.377593
1_5925001,1,5925001,0.125997
1_5930001,1,5930001,0.282313
1_5935001,1,5935001,0.238775
1_5940001,1,5940001,0.181058
1_5945001,1,5945001,0.152048
1_5950001,1,5950001,0.0464546
1_5955001,1,5955001,0.333893
1_5960001,1,5960001,0.018585
1_5965001,1,5965001,-0.00449868
1_5970001,1,5970001,0.109719
1_5975001,1,5975001,0.0830814
1_5980001,1,5980001,0.312156
1_5985001,1,5985001,0.0422623
1_5990001,1,5990001,0.0896881
1_5995001,1,5995001,-0.0397894
1_6000001,1,6000001,0.403428
1_6005001,1,6005001,0.512419
1_6015001,1,6015001,-0.0323847
1_6020001,1,6020001,0.429579
1_6025001,1,6025001,0.512419
1_6030001,1,6030001,0.500019
1_6035001,1,6035001,0.0495402
1_6040001,1,6040001,0.492075
1_6045001,1,6045001,0.22554
1_6050001,1,6050001,-0.0203659
1_6055001,1,6055001,-0.019591
1_6060001,1,6060001,0.170241
1_6065001,1,6065001,0.127794
1_6070001,1,6070001,0.109922
1_6075001,1,6075001,0.230015
1_6080001,1,6080001,0.153583
1_6085001,1,6085001,0.105546
1_6090001,1,6090001,0.536007
1_6095001,1,6095001,0.137704
1_6100001,1,6100001,0.0623979
1_6105001,1,6105001,0.0547917
1_6115001,1,6115001,0.736876
1_6120001,1,6120001,-0.028054
1_6125001,1,6125001,0.0325672
1_6130001,1,6130001,0.0780129
1_6135001,1,6135001,-0.0201443
1_6140001,1,6140001,0.15844
1_6145001,1,6145001,0.164192
1_6150001,1,6150001,0.0363385
1_6155001,1,6155001,0.182932
1_6160001,1,6160001,0.0259215
1_6165001,1,6165001,-0.050821
1_6170001,1,6170001,0.00441707
1_6175001,1,6175001,-0.0229361
1_6180001,1,6180001,0.267764
1_6185001,1,6185001,0.625187
1_6195001,1,6195001,0.210878
1_6200001,1,6200001,0.204371
1_6205001,1,6205001,0.0901427
1_6210001,1,6210001,0.58514
1_6215001,1,6215001,0.577138
1_6220001,1,6220001,0.0332236
1_6225001,1,6225001,0.957459
1_6230001,1,6230001,0.371761
1_6235001,1,6235001,-0.00345284
1_6240001,1,6240001,0.102659
1_6245001,1,6245001,0.0847228
1_6250001,1,6250001,0.181058
1_6255001,1,6255001,-0.0697189
1_6260001,1,6260001,0.188707
1_6265001,1,6265001,0.0412583
1_6270001,1,6270001,0.177249
1_6275001,1,6275001,-0.0156259
1_6280001,1,6280001,0.263738
1_6285001,1,6285001,0.118957
1_6290001,1,6290001,0.208274
1_6295001,1,6295001,0.00654674
1_6300001,1,6300001,0.254959
1_6305001,1,6305001,0.0526365
1_6310001,1,6310001,0.251737
1_6315001,1,6315001,0.0659355
1_6320001,1,6320001,0.0755992
1_6325001,1,6325001,0.00300611
1_6330001,1,6330001,0.166351
1_6335001,1,6335001,0.294576
1_6340001,1,6340001,-0.0325359
1_6345001,1,6345001,0.181058
1_6350001,1,6350001,0.188806
1_6355001,1,6355001,0.0991747
1_6360001,1,6360001,0.0943207
1_6365001,1,6365001,0.139953
1_6370001,1,6370001,0.132472
1_6375001,1,6375001,0.146684
1_6380001,1,6380001,0.0918212
1_6385001,1,6385001,0.0164876
1_6390001,1,6390001,0.0294961
1_6395001,1,6395001,0.75203
1_6400001,1,6400001,0.264687
1_6405001,1,6405001,0.120226
1_6410001,1,6410001,0.0801968
1_6415001,1,6415001,0.12789
1_6420001,1,6420001,0.338287
1_6425001,1,6425001,0.203809
1_6430001,1,6430001,0.0127233
1_6435001,1,6435001,-0.0133287
1_6440001,1,6440001,0.198908
1_6445001,1,6445001,0.109046
1_6450001,1,6450001,0.0212455
1_6455001,1,6455001,0.0201683
1_6460001,1,6460001,0.017516
1_6465001,1,6465001,0.179132
1_6470001,1,6470001,-0.0354095
1_6475001,1,6475001,0.150076
1_6480001,1,6480001,0.110865
1_6485001,1,6485001,0.0399227
1_6490001,1,6490001,0.314247
1_6495001,1,6495001,0.155352
1_6500001,1,6500001,0.0620032
1_6505001,1,6505001,-0.0133287
1_6510001,1,6510001,0.20052
1_6515001,1,6515001,0.108097
1_6520001,1,6520001,-0.0393533
1_6525001,1,6525001,0.164096
1_6530001,1,6530001,0.362241
1_6535001,1,6535001,0.579108
1_6540001,1,6540001,0.279406
1_6545001,1,6545001,0.296662
1_6550001,1,6550001,0.0808137
1_6555001,1,6555001,-0.0492442
1_6560001,1,6560001,0.0693077
1_6565001,1,6565001,0.327097
1_6570001,1,6570001,0.029781
1_6580001,1,6580001,0.0635788
1_6595001,1,6595001,0.546143
1_6600001,1,6600001,0.225126
1_6605001,1,6605001,0.0245215
1_6610001,1,6610001,-0.0325359
1_6615001,1,6615001,-0.0325359
1_6620001,1,6620001,0.213572
1_6625001,1,6625001,0.113681
1_6630001,1,6630001,0.129292
1_6635001,1,6635001,0.0608929
1_6640001,1,6640001,0.104661
1_6645001,1,6645001,0.0690529
1_6650001,1,6650001,0.161976
1_6655001,1,6655001,0.228796
1_6660001,1,6660001,0.172873
1_6670001,1,6670001,0.217478
1_6675001,1,6675001,0.0794721
1_6680001,1,6680001,0.239536
1_6685001,1,6685001,-0.00419049
1_6690001,1,6690001,0.164216
1_6695001,1,6695001,0.25193
1_6700001,1,6700001,0.189691
1_6705001,1,6705001,0.283245
1_6710001,1,6710001,0.181058
1_6715001,1,6715001,0.322628
1_6720001,1,6720001,-0.0611759
1_6735001,1,6735001,0.183109
1_6740001,1,6740001,0.150933
1_6745001,1,6745001,0.2601
1_6750001,1,6750001,0.0285563
1_6755001,1,6755001,-0.0582189
1_6760001,1,6760001,0.239923
1_6765001,1,6765001,-0.00490709
1_6770001,1,6770001,-0.0330602
1_6775001,1,6775001,0.292053
1_6780001,1,6780001,0.493026
1_6785001,1,6785001,-0.00456714
1_6790001,1,6790001,-0.0139485
1_6795001,1,6795001,0.0588489
1_6800001,1,6800001,0.442527
1_6805001,1,6805001,0.213704
1_6810001,1,6810001,0.0531137
1_6815001,1,6815001,0.315207
1_6820001,1,6820001,-0.00456714
1_6825001,1,6825001,0.0147972
1_6830001,1,6830001,0.128831
1_6835001,1,6835001,0.120463
1_6840001,1,6840001,0.237948
1_6845001,1,6845001,0.0161412
1_6850001,1,6850001,0.0926064
1_6855001,1,6855001,0.277619
1_6860001,1,6860001,0.100573
1_6865001,1,6865001,0.00987378
1_6870001,1,6870001,0.154179
1_6875001,1,6875001,0.0215467
1_6880001,1,6880001,0.073938
1_6885001,1,6885001,0.103196
1_6890001,1,6890001,0.181241
1_6895001,1,6895001,0.226373
1_6900001,1,6900001,-0.0373992
1_6905001,1,6905001,0.281046
1_6910001,1,6910001,0.102204
1_6915001,1,6915001,0.0757565
1_6920001,1,6920001,0.211207
1_6925001,1,6925001,0.0500622
1_6930001,1,6930001,0.16407
1_6935001,1,6935001,0.0508521
1_6940001,1,6940001,0.162997
1_6945001,1,6945001,0.00899759
1_6950001,1,6950001,0.0759194
1_6955001,1,6955001,0.0947765
1_6960001,1,6960001,0.0113182
1_6965001,1,6965001,0.420031
1_6970001,1,6970001,0.114909
1_6985001,1,6985001,0.210612
1_6990001,1,6990001,0.0951143
1_6995001,1,6995001,0.179758
1_7000001,1,7000001,0.200075
1_7005001,1,7005001,0.181332
1_7010001,1,7010001,0.0241636
1_7015001,1,7015001,0.181058
1_7020001,1,7020001,0.0797118
1_7030001,1,7030001,0.181058
1_7035001,1,7035001,0.015906
1_7045001,1,7045001,0.208391
1_7050001,1,7050001,0.325984
1_7055001,1,7055001,0.269791
1_7060001,1,7060001,0.0332081
1_7065001,1,7065001,0.15247
1_7070001,1,7070001,0.381137
1_7075001,1,7075001,0.534011
1_7080001,1,7080001,0.054657
1_7085001,1,7085001,-0.0387883
1_7090001,1,7090001,0.235676
1_7095001,1,7095001,0.00832479
1_7100001,1,7100001,0.0460039
1_7105001,1,7105001,0.27591
1_7110001,1,7110001,0.0950888
1_7115001,1,7115001,-0.00375284
1_7120001,1,7120001,0.0570619
1_7125001,1,7125001,-0.0691569
1_7130001,1,7130001,0.11148
1_7135001,1,7135001,0.184253
1_7140001,1,7140001,0.0996483
1_7145001,1,7145001,-0.0416784
1_7150001,1,7150001,0.139458
1_7155001,1,7155001,0.12676
1_7160001,1,7160001,0.121377
1_7165001,1,7165001,0.0151338
1_7170001,1,7170001,0.0580511
1_7175001,1,7175001,0.0515023
1_7180001,1,7180001,0.230999
1_7185001,1,7185001,0.0626974
1_7190001,1,7190001,-0.0804545
1_7195001,1,7195001,0.265752
1_7200001,1,7200001,0.0241636
1_7205001,1,7205001,0.171372
1_7210001,1,7210001,0.0241636
1_7215001,1,7215001,0.140698
1_7220001,1,7220001,0.155808
1_7225001,1,7225001,0.101145
1_7230001,1,7230001,0.161741
1_7235001,1,7235001,0.0902672
1_7240001,1,7240001,0.219915
1_7245001,1,7245001,0.273685
1_7250001,1,7250001,0.216622
1_7255001,1,7255001,0.153177
1_7260001,1,7260001,-0.00400735
1_7265001,1,7265001,-0.017323
1_7270001,1,7270001,0.0906037
1_7275001,1,7275001,0.083555
1_7280001,1,7280001,0.49084
1_7285001,1,7285001,0.0028172
1_7290001,1,7290001,0.128277
1_7295001,1,7295001,0.146596
1_7300001,1,7300001,0.117499
1_7305001,1,7305001,0.00690516
1_7310001,1,7310001,0.152712
1_7315001,1,7315001,0.330936
1_7320001,1,7320001,0.293209
1_7325001,1,7325001,0.384565
1_7330001,1,7330001,0.0853512
1_7335001,1,7335001,0.103653
1_7340001,1,7340001,0.306457
1_7345001,1,7345001,0.00895919
1_7350001,1,7350001,0.299846
1_7360001,1,7360001,0.245323
1_7365001,1,7365001,0.167664
1_7370001,1,7370001,0.163066
1_7375001,1,7375001,0.0699333
1_7380001,1,7380001,0.0241636
1_7385001,1,7385001,0.139982
1_7390001,1,7390001,0.199498
1_7395001,1,7395001,0.185374
1_7400001,1,7400001,0.441224
1_7410001,1,7410001,-0.050821
1_7415001,1,7415001,0.100977
1_7420001,1,7420001,0.264094
1_7425001,1,7425001,0.189732
1_7430001,1,7430001,-0.0325359
1_7435001,1,7435001,-0.0132176
1_7440001,1,7440001,0.098701
1_7445001,1,7445001,0.140343
1_7450001,1,7450001,0.403719
1_7455001,1,7455001,0.224572
1_7460001,1,7460001,0.20612
1_7465001,1,7465001,0.172469
1_7470001,1,7470001,0.305661
1_7475001,1,7475001,0.0977891
1_7480001,1,7480001,0.178648
1_7485001,1,7485001,-0.0416784
1_7490001,1,7490001,0.61286
1_7495001,1,7495001,0.113274
1_7500001,1,7500001,0.0790327
1_7505001,1,7505001,0.0539799
1_7510001,1,7510001,0.247465
1_7515001,1,7515001,0.449186
1_7520001,1,7520001,0.247331
1_7525001,1,7525001,0.227719
1_7530001,1,7530001,0.211042
1_7535001,1,7535001,-0.0465659
1_7540001,1,7540001,0.218353
1_7545001,1,7545001,0.0968758
1_7550001,1,7550001,0.367701
1_7555001,1,7555001,0.141769
1_7565001,1,7565001,-0.0325359
1_7585001,1,7585001,-0.0320748
1_7590001,1,7590001,0.248788
1_7595001,1,7595001,0.161573
1_7600001,1,7600001,0.309532
1_7605001,1,7605001,0.268407
1_7610001,1,7610001,0.116534
1_7615001,1,7615001,0.126026
1_7620001,1,7620001,0.127484
1_7625001,1,7625001,0.303199
1_7630001,1,7630001,0.271721
1_7635001,1,7635001,0.0762951
1_7640001,1,7640001,0.0898148
1_7645001,1,7645001,0.269967
1_7650001,1,7650001,0.126323
1_7655001,1,7655001,0.0937872
1_7660001,1,7660001,0.288647
1_7665001,1,7665001,0.195004
1_7670001,1,7670001,0.122045
1_7675001,1,7675001,0.048779
1_7680001,1,7680001,0.396608
1_7685001,1,7685001,0.072906
1_7690001,1,7690001,0.0714873
1_7695001,1,7695001,0.226324
1_7700001,1,7700001,0.0601595
1_7705001,1,7705001,0.085749
1_7710001,1,7710001,0.0578725
1_7715001,1,7715001,0.125295
1_7720001,1,7720001,0.270679
1_7725001,1,7725001,0.181058
1_7730001,1,7730001,0.0169155
1_7735001,1,7735001,-0.0264064
1_7740001,1,7740001,0.175984
1_7745001,1,7745001,-0.026743
1_7750001,1,7750001,0.0262018
1_7755001,1,7755001,0.0719305
1_7760001,1,7760001,0.0738344
1_7765001,1,7765001,-0.0430935
1_7770001,1,7770001,-0.00875742
1_7775001,1,7775001,0.263254
1_7780001,1,7780001,0.113937
1_7785001,1,7785001,0.302261
1_7790001,1,7790001,0.156636
1_7795001,1,7795001,0.197647
1_7800001,1,7800001,0.0241636
1_7830001,1,7830001,0.104365
1_7835001,1,7835001,-0.00637733
1_7840001,1,7840001,0.156331
1_7845001,1,7845001,0.218243
1_7850001,1,7850001,-0.0139485
1_7855001,1,7855001,0.22227
1_7860001,1,7860001,0.132207
1_7865001,1,7865001,0.170738
1_7870001,1,7870001,0.205882
1_7875001,1,7875001,0.0676
1_7880001,1,7880001,0.199879
1_7885001,1,7885001,-0.0479634
1_7890001,1,7890001,0.225484
1_7895001,1,7895001,0.134323
1_7900001,1,7900001,0.154902
1_7905001,1,7905001,0.0235078
1_7910001,1,7910001,0.0102778
1_7915001,1,7915001,-0.0565748
1_7930001,1,7930001,0.0622418
1_7935001,1,7935001,0.220949
1_7940001,1,7940001,0.269471
1_7945001,1,7945001,0.299326
1_7950001,1,7950001,0.179744
1_7955001,1,7955001,0.0178582
1_7960001,1,7960001,0.231376
1_7965001,1,7965001,0.104365
1_7975001,1,7975001,0.0996738
1_7980001,1,7980001,-0.0506163
1_7985001,1,7985001,-0.0456953
1_7990001,1,7990001,0.206009
1_8015001,1,8015001,0.418271
1_8020001,1,8020001,0.909388
1_8025001,1,8025001,0.12738
1_8030001,1,8030001,0.0325672
1_8035001,1,8035001,0.109866
1_8040001,1,8040001,0.122175
1_8045001,1,8045001,0.0197812
1_8050001,1,8050001,0.0197812
1_8055001,1,8055001,0.384194
1_8060001,1,8060001,0.255855
1_8065001,1,8065001,0.0470266
1_8070001,1,8070001,0.118474
1_8075001,1,8075001,0.012086
1_8080001,1,8080001,-0.0527407
1_8085001,1,8085001,0.0793678
1_8090001,1,8090001,0.0360049
1_8095001,1,8095001,0.0549793
1_8100001,1,8100001,0.0443559
1_8105001,1,8105001,0.0618975
1_8115001,1,8115001,0.0305205
1_8120001,1,8120001,0.177186
